epoch,train_loss,val_loss,train_acc,val_acc
1,0.5558643753560174,0.49264299124479294,0.8251931567328918,0.8643092105263158
2,0.5228654740267242,0.4478280532516931,0.8480960264900662,0.8651315789473685
