tpr,fpr,auc
0.5263157894736842,0.44314868804664725,0.5411772060536829
0.5263157894736842,0.4518950437317784,0.5411772060536829
0.5380116959064327,0.4518950437317784,0.5411772060536829
0.5380116959064327,0.45383867832847424,0.5411772060536829
0.543859649122807,0.45383867832847424,0.5411772060536829
0.543859649122807,0.47230320699708456,0.5411772060536829
0.5497076023391813,0.47230320699708456,0.5411772060536829
0.5497076023391813,0.4849368318756074,0.5411772060536829
0.5555555555555556,0.4849368318756074,0.5411772060536829
0.5555555555555556,0.48882410106899904,0.5411772060536829
0.5614035087719298,0.48882410106899904,0.5411772060536829
0.5614035087719298,0.49951409135082603,0.5411772060536829
0.5672514619883041,0.49951409135082603,0.5411772060536829
0.5672514619883041,0.500485908649174,0.5411772060536829
0.5789473684210527,0.500485908649174,0.5411772060536829
0.5789473684210527,0.5072886297376094,0.5411772060536829
0.5847953216374269,0.5072886297376094,0.5411772060536829
0.5847953216374269,0.5131195335276968,0.5411772060536829
0.5906432748538012,0.5131195335276968,0.5411772060536829
0.5906432748538012,0.5140913508260447,0.5411772060536829
0.5964912280701754,0.5140913508260447,0.5411772060536829
0.5964912280701754,0.5286686103012633,0.5411772060536829
0.6081871345029239,0.5286686103012633,0.5411772060536829
0.6081871345029239,0.5636540330417882,0.5411772060536829
0.6140350877192983,0.5636540330417882,0.5411772060536829
0.6140350877192983,0.5675413022351797,0.5411772060536829
0.6198830409356725,0.5675413022351797,0.5411772060536829
0.6198830409356725,0.5782312925170068,0.5411772060536829
0.6257309941520468,0.5782312925170068,0.5411772060536829
0.6257309941520468,0.5840621963070942,0.5411772060536829
0.631578947368421,0.5840621963070942,0.5411772060536829
0.631578947368421,0.5879494655004859,0.5411772060536829
0.6374269005847953,0.5879494655004859,0.5411772060536829
0.6374269005847953,0.5986394557823129,0.5411772060536829
0.6432748538011696,0.5986394557823129,0.5411772060536829
0.6432748538011696,0.6044703595724004,0.5411772060536829
0.6491228070175439,0.6044703595724004,0.5411772060536829
0.6491228070175439,0.6054421768707483,0.5411772060536829
0.6549707602339181,0.6054421768707483,0.5411772060536829
0.6549707602339181,0.60932944606414,0.5411772060536829
0.6608187134502924,0.60932944606414,0.5411772060536829
0.6608187134502924,0.6112730806608357,0.5411772060536829
0.672514619883041,0.6112730806608357,0.5411772060536829
0.672514619883041,0.6258503401360545,0.5411772060536829
0.6842105263157895,0.6258503401360545,0.5411772060536829
0.6842105263157895,0.6297376093294461,0.5411772060536829
0.6900584795321637,0.6297376093294461,0.5411772060536829
0.6900584795321637,0.6423712342079689,0.5411772060536829
0.7017543859649122,0.6423712342079689,0.5411772060536829
0.7017543859649122,0.6637512147716229,0.5411772060536829
0.7076023391812866,0.6637512147716229,0.5411772060536829
0.7076023391812866,0.6676384839650146,0.5411772060536829
0.7134502923976608,0.6676384839650146,0.5411772060536829
0.7134502923976608,0.6686103012633625,0.5411772060536829
0.7192982456140351,0.6686103012633625,0.5411772060536829
0.7192982456140351,0.6754130223517979,0.5411772060536829
0.7251461988304093,0.6754130223517979,0.5411772060536829
0.7251461988304093,0.6822157434402333,0.5411772060536829
0.7309941520467836,0.6822157434402333,0.5411772060536829
0.7309941520467836,0.6870748299319728,0.5411772060536829
0.7368421052631579,0.6870748299319728,0.5411772060536829
0.7368421052631579,0.7045675413022352,0.5411772060536829
0.7426900584795322,0.7045675413022352,0.5411772060536829
0.7426900584795322,0.7084548104956269,0.5411772060536829
0.7485380116959064,0.7084548104956269,0.5411772060536829
0.7485380116959064,0.7113702623906706,0.5411772060536829
0.7543859649122807,0.7113702623906706,0.5411772060536829
0.7543859649122807,0.7249757045675413,0.5411772060536829
0.7602339181286549,0.7249757045675413,0.5411772060536829
0.7602339181286549,0.7288629737609329,0.5411772060536829
0.7660818713450293,0.7288629737609329,0.5411772060536829
0.7660818713450293,0.7560738581146744,0.5411772060536829
0.7719298245614035,0.7560738581146744,0.5411772060536829
0.7719298245614035,0.7677356656948494,0.5411772060536829
0.7777777777777778,0.7677356656948494,0.5411772060536829
0.7777777777777778,0.771622934888241,0.5411772060536829
0.783625730994152,0.771622934888241,0.5411772060536829
0.783625730994152,0.7842565597667639,0.5411772060536829
